Reaction-Name	MetaCyc-Reaction-ID	Predicted-EC-number	Initial-Screening-Weighted-Score	Final-Score	
90210	FORMYLTHFDEFORMYL-RXN	3.5.1	0.363	1.0	
90210	FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN	1.5.1	0.617	1.0	
90210	FORMATE--DIHYDROFOLATE-LIGASE-RXN,FORMATETHFLIG-RXN	6.3.4	0.167	1.0	
90210	RXN-19393	1.14.13	0.24	0.575	
90210	FORMYLMETHANOFURAN-DEHYDROGENASE-RXN	1.2.7	0.183	0.319	
90210	KETAMID-RXN||R218-RXN,1.3.1.20-RXN,RXN-22011,RXN-17524,RXN-19796,RXN-12476,RXN-21694,RXN-21694,RXN-21694,RXN-21694,RXN-21678,1.3.1.71-RXN,RXN-22007,RXN-18650,RXN-14675,1.3.1.2-RXN,RXN-22196,RXN-21628,BILIVERDIN-REDUCTASE-RXN,RXN-21973,RXN1G-471,RXN-23392,RXN-13893,RXN-20193,BADEL4OXRED-RXN,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-13445,RXN-20430,RXN-14776,RXN66-323,RXN-9276,RXN-20119,RXN1F-72,RXN-11726,2-ENOATE-REDUCTASE-RXN,RXN-16131,CHLOROBENDDH-RXN,RXN-16620,RXN-14535,RXN-11209,RXN-13309,RXN-17111,RXN1G-468,RXN-21576,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-23456,RXN-10693,RXN-13010,RXN-23209,RXN-23679,RXN1G-396,RXN-13308,1.3.1.60-RXN,RXN-3562,RXN-21658,RXN-21658,RXN-21658,RXN-21658,RXN-10095,RXN1G-339,RXN-21642,RXN-21642,RXN-21642,RXN-21642,RXN-13291,RXN-23674,RXN-8459,RXN-12296,RXN-17723,1.3.1.49-RXN,RXN-22414,RXN-19978,RXN-12292,RXN-9546,RXN-17719,RXN-18384,RXN-16022,RXN-18654,RXN-10625,RXN1G-395,RXN-8353,RXN-16214,CORTISONE-ALPHA-REDUCTASE-RXN,RXN1G-337,RXN1UA-50,RXN-14398,OROTATE-REDUCTASE-NADH-RXN,RXN-9880,RXN66-28,RXN-9565,MESO-TARTRATE-DEHYDROGENASE-RXN,RXN-8053,RXN-17416,RXN1G-1130,RXN-20421,RXN-12456,DIENOYLCOAREDUCT-RXN,RXN-9663,RXN-3766,RXN-20339,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9726,RXN-21705,RXN-21705,RXN-21705,RXN-21705,RXN-14476,RXN-21688,RXN-20745,RXN-16539,1.3.1.67-RXN,RXN-14495,RXN-16834,TRANSENOYLCOARED-RXN,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-9725,1.3.1.18-RXN,RXN-16632,RXN-8568,RXN-21689,RXN-21689,RXN-21689,RXN-21689,RXN-13101,1.3.1.66-RXN,RXN-9907,RXN-21672,RXN-18646,RXN-15543,RXN-22004,BIOCHANIN-A-REDUCTASE-RXN,RXN-9724,R214-RXN,RXN-19982,RXN-21640,RXN-21640,RXN-21640,RXN-21640,RXN-9873,BADEL6OXRED-RXN,RXN-19423,RXN1G-820,RXN-18126,ZEATIN-REDUCTASE-RXN,MALEYLACETATE-REDUCTASE-RXN,RXN-17426,RXN-4502,RXN-5682,15-OXOPROSTAGLANDIN-13-REDUCTASE-RXN,RXN-11696,RXN-23299,RXN-9660,RXN-4282,12-OXOPHYTODIENOATE-REDUCTASE-RXN,RXN-17402,RXN-23488,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-20347,RXN-11482,RXN-13306,RXN-14486,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-10093,RXN-9658,RXN-21652,RXN-7224,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN1A0-6303,RXN-21700,RXN-21700,RXN-21700,RXN-21700,RXN-21683,RXN-19599,RXN-20343,RXN-12071,RXN-23675,RXN-22412,1.3.1.64-RXN,RXN-12971,1.3.1.53-RXN,RXN-20749,RXN1G-276,RXN1G-962,RXN-12293,RXN-23452,RXN-17720,1.3.1.25-RXN,RXN-15514,RXN-22198,RXN-22833,RXN-22411,RXN-12281,RXN1G-285,RXN-17716,RXN-12457,RXN-21663,RXN-21663,RXN-21663,RXN-21663,RXN-21647,RXN-18612,RXN-16624,RXN1G-607,RXN-10657,RXN-9840,RXN-7711,RXN1G-299,RXN0-2145,RXN-20439,RXN1G-193,RXN-9859,RXN-13882,RXN1G-915,RXN-22455,RXN-9657,RXN-20418,FUMARATE-REDUCTASE-NADH-RXN,RXN-4229,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,RXN-12475,2-HEXADECENAL-REDUCTASE-RXN,RXN-9661,RXN-12454,RXN-22056,DHBDEHYD-RXN,RXN-9554,RXN-21699,RXN-17126,RXN-21693,RXN-711,RXN-21644,RXN-21644,RXN-21644,RXN-21644,RXN-8957,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-14536,RXN-11640,RXN-17535,RXN-16114,RXN-21633,RXN-9723,RXN-21616,RXN-16097,RXN-20351,PHENPRODIOLDEHYDROG-RXN,RXN-22207,RXN-8936,RXN-707,RXN-10661,RXN-20335,RXN-20965,RXN-22005,1.3.99.5-RXN,KETAMID-RXN,ALPHA-SANTONIN-12-REDUCTASE-RXN,RXN-21653,RXN-21653,RXN-21653,RXN-21653,RXN-12559,RXN-9635,RXN-23210,RXN-11467,RXN1G-509,1.3.1.62-RXN,RXN-21637,RXN-21673,RXN-21673,RXN-21673,RXN-21673,RXN-21657,RXN-21641,RXN-21641,RXN-21641,RXN-21641,RXN-21620,RXN-21624,RXN66-321,RXN-23386,BETA-NITROACRYLATE-REDUCTASE-RXN,COUMARATE-REDUCTASE-RXN,RXN-9882,RXN-19424,RXN-13476,RXN0-6565,RXN-9567,RXN1G-248,RXN1G-171,RXN-20446,CYCLOHEXADIENYL-DEHYDROGENASE-RXN,RXN1G-1117,RXN-20378,CORTISONE-BETA-REDUCTASE-RXN,RXN1UA-51,RXN-20131,RXN-9662,OROTATE-REDUCTASE-NADPH-RXN,CHOLESTENONE-5-BETA-REDUCTASE-RXN,RXN-21704,DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN,RXN-17403,RXN-11478,RXN-5164,PREPHENATEDEHYDROG-RXN,RXN-4242,RXN-16546,CHOLESTENONE-5-ALPHA-REDUCTASE-RXN,RXN-5286,RXN1G-686,RXN-12997,RXN1G-37,RXN5F9-56,RXN-23672,RXN-21587,RXN-5163,1.3.1.40-RXN,RXN1G-1057,RXN-23484,RXN-17718,RXN-17340,RXN-9659,1.3.1.29-RXN,1.3.1.68-RXN,RXN66-343,CUCURBITACIN-DELTA-23-REDUCTASE-RXN,RXN-13724,RXN-17717,1.3.1.19-RXN,RXN-22009,RXN-21684,RXN-21684,RXN-21684,RXN-21684,XANTHOMMATIN-REDUCTASE-RXN,RXN-21667,TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-643,RXN-665,BAI3OXO-OXRED-RXN,RXN-19429,RXN-9087,RXN-16702,GEISSOSCHIZINE-DEHYDROGENASE-RXN,RXN-16628,RXN-9891,RXN-9854,RXN-9495,RXN-17483,DIMETHUROPORDEHYDROG-RXN,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-20420,RXN66-14,RXN-9874,RXN-12453,RXN-17428,RXN66-306,RXN-19428,CHLOROMALERED-RXN,RXN-21662,RXN-13891,RXN-14790,RXN-20382,RXN-12742,RXN-9794,RXN-12452,RXN-17427,RXN1G-210,UDPNACETYLMURAMATEDEHYDROG-RXN,PROGESTERONE-5-ALPHA-REDUCTASE-RXN,RXN-20117,RXN-4210,RXN-23303,RXN-18464,RXN-10709,DCDPC-RXN,RXN-11534,RXN-23678,RXN-14715,3-METHYLENEOXINDOLE-REDUCTASE-RXN,RXN-9558,RXN-18463,RXN-22024,RXN-13307,1.3.1.56-RXN,RXN0-5101,RXN-10094,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9146,RXN-12295,RXN-9885,RXN-17722,RXN-23204,RXN-23677,RXN-22413,RXN-21648,RXN-21648,RXN-21648,RXN-21648,TOLUENE-DIOL-DEHYDROGENASE-RXN,1.3.1.54-RXN,RXN-14194,RXN-16513,RXN66-482,RXN-19993,RXN-17721,RXN-16156,RXN-9879,RXN66-27,RXN-9564,RXN-9605,RXN-8765,RXN-20132,RXN-18138,RXN-13884,RXN-18345,RXN66-10,RXN-21341,RXN1G-196,RXN-9563,RXN-21609,RXN1G-1325,RXN-11878,RXN-17364,RXN-17400,RXN-4144,RXN1G-679,RXN-23703,RXN-5161,RXN-18468,R5-RXN,RXN-21340,RXN-17342,PREPHENATE-DEHYDROGENASE-NADP+-RXN,R242-RXN,1.3.1.73-RXN,RXN-9971||R218-RXN,1.3.1.20-RXN,RXN-22011,RXN-17524,RXN-19796,RXN-12476,RXN-21694,RXN-21694,RXN-21694,RXN-21694,RXN-21678,1.3.1.71-RXN,RXN-22007,RXN-18650,RXN-14675,1.3.1.2-RXN,RXN-22196,RXN-21628,BILIVERDIN-REDUCTASE-RXN,RXN-21973,RXN1G-471,RXN-23392,RXN-13893,RXN-20193,BADEL4OXRED-RXN,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-21643,RXN-13445,RXN-20430,RXN-14776,RXN66-323,RXN-9276,RXN-20119,RXN1F-72,RXN-11726,2-ENOATE-REDUCTASE-RXN,RXN-16131,CHLOROBENDDH-RXN,RXN-16620,RXN-14535,RXN-11209,RXN-13309,RXN-17111,RXN1G-468,RXN-21576,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-9530,RXN-23456,RXN-10693,RXN-13010,RXN-23209,RXN-23679,RXN1G-396,RXN-13308,1.3.1.60-RXN,RXN-3562,RXN-21658,RXN-21658,RXN-21658,RXN-21658,RXN-10095,RXN1G-339,RXN-21642,RXN-21642,RXN-21642,RXN-21642,RXN-13291,RXN-23674,RXN-8459,RXN-12296,RXN-17723,1.3.1.49-RXN,RXN-22414,RXN-19978,RXN-12292,RXN-9546,RXN-17719,RXN-18384,RXN-16022,RXN-18654,RXN-10625,RXN1G-395,RXN-8353,RXN-16214,CORTISONE-ALPHA-REDUCTASE-RXN,RXN1G-337,RXN1UA-50,RXN-14398,OROTATE-REDUCTASE-NADH-RXN,RXN-9880,RXN66-28,RXN-9565,MESO-TARTRATE-DEHYDROGENASE-RXN,RXN-8053,RXN-17416,RXN1G-1130,RXN-20421,RXN-12456,DIENOYLCOAREDUCT-RXN,RXN-9663,RXN-3766,RXN-20339,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9526,RXN-9726,RXN-21705,RXN-21705,RXN-21705,RXN-21705,RXN-14476,RXN-21688,RXN-20745,RXN-16539,1.3.1.67-RXN,RXN-14495,RXN-16834,TRANSENOYLCOARED-RXN,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-21639,RXN-9725,1.3.1.18-RXN,RXN-16632,RXN-8568,RXN-21689,RXN-21689,RXN-21689,RXN-21689,RXN-13101,1.3.1.66-RXN,RXN-9907,RXN-21672,RXN-18646,RXN-15543,RXN-22004,BIOCHANIN-A-REDUCTASE-RXN,RXN-9724,R214-RXN,RXN-19982,RXN-21640,RXN-21640,RXN-21640,RXN-21640,RXN-9873,BADEL6OXRED-RXN,RXN-19423,RXN1G-820,RXN-18126,ZEATIN-REDUCTASE-RXN,MALEYLACETATE-REDUCTASE-RXN,RXN-17426,RXN-4502,RXN-5682,15-OXOPROSTAGLANDIN-13-REDUCTASE-RXN,RXN-11696,RXN-23299,RXN-9660,RXN-4282,12-OXOPHYTODIENOATE-REDUCTASE-RXN,RXN-17402,RXN-23488,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-9521,RXN-20347,RXN-11482,RXN-13306,RXN-14486,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-21668,RXN-10093,RXN-9658,RXN-21652,RXN-7224,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN-9538,RXN1A0-6303,RXN-21700,RXN-21700,RXN-21700,RXN-21700,RXN-21683,RXN-19599,RXN-20343,RXN-12071,RXN-23675,RXN-22412,1.3.1.64-RXN,RXN-12971,1.3.1.53-RXN,RXN-20749,RXN1G-276,RXN1G-962,RXN-12293,RXN-23452,RXN-17720,1.3.1.25-RXN,RXN-15514,RXN-22198,RXN-22833,RXN-22411,RXN-12281,RXN1G-285,RXN-17716,RXN-12457,RXN-21663,RXN-21663,RXN-21663,RXN-21663,RXN-21647,RXN-18612,RXN-16624,RXN1G-607,RXN-10657,RXN-9840,RXN-7711,RXN1G-299,RXN0-2145,RXN-20439,RXN1G-193,RXN-9859,RXN-13882,RXN1G-915,RXN-22455,RXN-9657,RXN-20418,FUMARATE-REDUCTASE-NADH-RXN,RXN-4229,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,ENOYL-ACP-REDUCT-NADPH-RXN,RXN-12475,2-HEXADECENAL-REDUCTASE-RXN,RXN-9661,RXN-12454,RXN-22056,DHBDEHYD-RXN,RXN-9554,RXN-21699,RXN-17126,RXN-21693,RXN-711,RXN-21644,RXN-21644,RXN-21644,RXN-21644,RXN-8957,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-9542,RXN-14536,RXN-11640,RXN-17535,RXN-16114,RXN-21633,RXN-9723,RXN-21616,RXN-16097,RXN-20351,PHENPRODIOLDEHYDROG-RXN,RXN-22207,RXN-8936,RXN-707,RXN-10661,RXN-20335,RXN-20965,RXN-22005,1.3.99.5-RXN,KETAMID-RXN,ALPHA-SANTONIN-12-REDUCTASE-RXN,RXN-21653,RXN-21653,RXN-21653,RXN-21653,RXN-12559,RXN-9635,RXN-23210,RXN-11467,RXN1G-509,1.3.1.62-RXN,RXN-21637,RXN-21673,RXN-21673,RXN-21673,RXN-21673,RXN-21657,RXN-21641,RXN-21641,RXN-21641,RXN-21641,RXN-21620,RXN-21624,RXN66-321,RXN-23386,BETA-NITROACRYLATE-REDUCTASE-RXN,COUMARATE-REDUCTASE-RXN,RXN-9882,RXN-19424,RXN-13476,RXN0-6565,RXN-9567,RXN1G-248,RXN1G-171,RXN-20446,CYCLOHEXADIENYL-DEHYDROGENASE-RXN,RXN1G-1117,RXN-20378,CORTISONE-BETA-REDUCTASE-RXN,RXN1UA-51,RXN-20131,RXN-9662,OROTATE-REDUCTASE-NADPH-RXN,CHOLESTENONE-5-BETA-REDUCTASE-RXN,RXN-21704,DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN,RXN-17403,RXN-11478,RXN-5164,PREPHENATEDEHYDROG-RXN,RXN-4242,RXN-16546,CHOLESTENONE-5-ALPHA-REDUCTASE-RXN,RXN-5286,RXN1G-686,RXN-12997,RXN1G-37,RXN5F9-56,RXN-23672,RXN-21587,RXN-5163,1.3.1.40-RXN,RXN1G-1057,RXN-23484,RXN-17718,RXN-17340,RXN-9659,1.3.1.29-RXN,1.3.1.68-RXN,RXN66-343,CUCURBITACIN-DELTA-23-REDUCTASE-RXN,RXN-13724,RXN-17717,1.3.1.19-RXN,RXN-22009,RXN-21684,RXN-21684,RXN-21684,RXN-21684,XANTHOMMATIN-REDUCTASE-RXN,RXN-21667,TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-9534,RXN-643,RXN-665,BAI3OXO-OXRED-RXN,RXN-19429,RXN-9087,RXN-16702,GEISSOSCHIZINE-DEHYDROGENASE-RXN,RXN-16628,RXN-9891,RXN-9854,RXN-9495,RXN-17483,DIMETHUROPORDEHYDROG-RXN,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-21679,RXN-20420,RXN66-14,RXN-9874,RXN-12453,RXN-17428,RXN66-306,RXN-19428,CHLOROMALERED-RXN,RXN-21662,RXN-13891,RXN-14790,RXN-20382,RXN-12742,RXN-9794,RXN-12452,RXN-17427,RXN1G-210,UDPNACETYLMURAMATEDEHYDROG-RXN,PROGESTERONE-5-ALPHA-REDUCTASE-RXN,RXN-20117,RXN-4210,RXN-23303,RXN-18464,RXN-10709,DCDPC-RXN,RXN-11534,RXN-23678,RXN-14715,3-METHYLENEOXINDOLE-REDUCTASE-RXN,RXN-9558,RXN-18463,RXN-22024,RXN-13307,1.3.1.56-RXN,RXN0-5101,RXN-10094,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9515,RXN-9146,RXN-12295,RXN-9885,RXN-17722,RXN-23204,RXN-23677,RXN-22413,RXN-21648,RXN-21648,RXN-21648,RXN-21648,TOLUENE-DIOL-DEHYDROGENASE-RXN,1.3.1.54-RXN,RXN-14194,RXN-16513,RXN66-482,RXN-19993,RXN-17721,RXN-16156,RXN-9879,RXN66-27,RXN-9564,RXN-9605,RXN-8765,RXN-20132,RXN-18138,RXN-13884,RXN-18345,RXN66-10,RXN-21341,RXN1G-196,RXN-9563,RXN-21609,RXN1G-1325,RXN-11878,RXN-17364,RXN-17400,RXN-4144,RXN1G-679,RXN-23703,RXN-5161,RXN-18468,R5-RXN,RXN-21340,RXN-17342,PREPHENATE-DEHYDROGENASE-NADP+-RXN,R242-RXN,1.3.1.73-RXN,RXN-9971	1.3.1	0.221	0	
