Reaction-Name	MetaCyc-Reaction-ID	Predicted-EC-number	Initial-Screening-Weighted-Score	Final-Score	
A2	RXN-11794	1.14.13	0.182	1.0	
A2	RXN-20202,RXN-20205	1.14.99	0.2	1.0	
A2	RXN-22381,RXN-22367,RXN-22380,RXN-22382,RXN-22373	1.7.1	0.5	1.0	
A2	RXN-22356,RXN-22354	1.7.99	0.2	1.0	
A2	RXN-18605	1.7.2	0.033	0	
A2	FERREDOXIN--NITRITE-REDUCTASE-RXN	1.7.7	0.033	0	
